1450.500000	742.500000	
1966.500000	754.500000	
2438.500000	774.500000	
2886.500000	774.500000	
1466.500000	1258.500000	
1986.500000	1258.500000	
2470.500000	1246.500000	
2918.500000	1246.500000	
1490.500000	1794.500000	
2006.500000	1758.500000	
2490.500000	1734.500000	
2942.500000	1726.500000	
1502.500000	2326.500000	
2034.500000	2290.500000	
2522.500000	2246.500000	
2978.500000	2206.500000	
