1086.500000	746.500000	
1534.500000	758.500000	
2006.500000	766.500000	
2514.500000	786.500000	
1062.500000	1218.500000	
1502.500000	1250.500000	
1974.500000	1274.500000	
2474.500000	1310.500000	
1038.500000	1694.500000	
1474.500000	1730.500000	
1946.500000	1770.500000	
2434.500000	1814.500000	
1010.500000	2150.500000	
1442.500000	2202.500000	
1906.500000	2254.500000	
2402.500000	2326.500000	
